patty.id lat lng ele rss gps.time.err
4 40.007299600 -105.264742800 1655.410 -78 -0.278023
4 40.007384100 -105.268214500 1664.780 -78 0.077545
4 40.003908800 -105.266493600 1659.890 -87 -0.294269
4 40.004697800 -105.261386900 1648.830 -81 -0.192698
6 40.008110700 -105.261436500 1638.280 -84 0.298112
4 40.008290300 -105.266918800 1657.000 -81 0.357914
2 40.006333400 -105.262451000 1650.510 -75 0.357941
4 40.007965900 -105.266751100 1653.370 -66 0.190937
7 40.005535700 -105.268305200 1661.230 -79 0.328742
4 40.006279500 -105.261414300 1643.380 -74 -0.280863
4 40.008168600 -105.264287800 1648.040 -66 -0.052429
4 40.007302000 -105.264769900 1655.360 -80 -0.100322
4 40.007405400 -105.268214900 1664.940 -75 0.257384
4 40.007096800 -105.269529900 1671.660 -90 -0.490438
4 40.004674800 -105.261374800 1648.840 -87 0.00783400000000005
6 40.008110700 -105.261436500 1638.280 -79 -0.418602
7 40.008290800 -105.267011800 1656.770 -79 -0.277695
2 40.006333400 -105.262451000 1650.510 -83 -0.294403
4 40.007909600 -105.270783500 1676.310 -92 0.079631
4 40.007946600 -105.266746700 1653.540 -61 0.271635
4 40.005533900 -105.268152500 1657.900 -84 0.457155
4 40.006250400 -105.261417900 1643.590 -77 -0.181369
4 40.008167800 -105.264289600 1647.820 -65 0.359596
4 40.007304400 -105.264798400 1655.190 -77 -0.018746
4 40.007426900 -105.268215300 1665.050 -79 0.234674
6 40.004823300 -105.261476700 1648.770 -87 0.204587
6 40.008088500 -105.261418800 1638.380 -81 -0.340014
4 40.008287100 -105.266886200 1656.570 -84 -0.280114
4 40.006325800 -105.262522600 1650.850 -84 -0.10327
4 40.007927900 -105.266741800 1654.120 -64 0.454371
4 40.005533900 -105.268152500 1657.900 -88 -0.362158
4 40.006222300 -105.261418800 1643.350 -70 0.277007
4 40.008167800 -105.264289600 1647.820 -64 -0.270453
4 40.007308000 -105.264827100 1655.120 -74 0.366641
4 40.007448400 -105.268212300 1665.900 -69 0.416572
7 40.005991400 -105.265047700 1655.520 -82 -0.294441
6 40.004823300 -105.261476700 1648.770 -89 -0.307317
6 40.008064800 -105.261406300 1638.300 -87 -0.363884
6 40.008287100 -105.266886200 1656.570 -81 -0.458075
4 40.006322600 -105.262547700 1651.040 -87 0.058936
4 40.007908800 -105.266739500 1654.670 -63 0.421504
4 40.005534800 -105.268119000 1657.330 -86 -0.181056
4 40.006195100 -105.261418900 1643.320 -81 0.360843
4 40.008166800 -105.264291700 1647.400 -66 -0.202902
4 40.007310700 -105.264855400 1655.170 -76 0.4452
4 40.007472700 -105.268222300 1665.300 -70 0.495432
4 40.007170200 -105.269522100 1673.480 -82 -0.152451
7 40.005991300 -105.265019000 1655.330 -79 -0.195757
4 40.003903900 -105.266611400 1660.390 -84 0.358991
6 40.008040900 -105.261400200 1638.220 -84 -0.305046
4 40.008289200 -105.266818600 1656.500 -79 0.35868
4 40.007911000 -105.270846200 1676.140 -85 -0.480675
4 40.007908800 -105.266739500 1654.670 -61 -0.478277
7 40.005530500 -105.268214600 1659.190 -71 -0.160131
4 40.003322200 -105.263733100 1650.400 -88 0.371292
4 40.006167000 -105.261418000 1643.560 -80 0.452323
4 40.008165100 -105.264295000 1646.750 -65 -0.09718
4 40.007310700 -105.264855400 1655.170 -81 -0.169249
4 40.007472700 -105.268222300 1665.300 -73 -0.033047
4 40.007195400 -105.269521600 1674.300 -82 0.124564
4 40.006069300 -105.264961900 1654.830 -86 0.233032
6 40.008289200 -105.266818600 1656.500 -83 -0.004837
2 40.006322600 -105.262547700 1651.040 -78 0.306332
4 40.007889400 -105.266740100 1655.200 -59 -0.297216
4 40.005538200 -105.268049700 1657.050 -86 -0.023952
4 40.003322200 -105.263733100 1650.400 -86 -0.361609
4 40.006167000 -105.261418000 1643.560 -80 -0.252536
4 40.008163000 -105.264298000 1646.080 -66 0.186292
4 40.007312900 -105.264883900 1655.050 -72 0.191023
4 40.007496300 -105.268237700 1665.270 -72 0.266063
4 40.007221400 -105.269520900 1674.530 -87 0.311232
4 40.006092900 -105.264960100 1654.620 -87 0.336116
4 40.004586000 -105.261305400 1649.300 -89 0.321442
4 40.008290800 -105.266783000 1656.770 -77 -0.175219
2 40.006323500 -105.262575300 1650.930 -79 0.365706
4 40.007868900 -105.266744700 1655.340 -64 0.088257
4 40.005537600 -105.268015600 1656.540 -85 -0.04792
4 40.003324300 -105.263771700 1650.140 -89 0.040101
4 40.006138900 -105.261419700 1643.710 -76 -0.173931
4 40.008161900 -105.264299100 1645.910 -64 0.360916
4 40.007313800 -105.264909300 1655.200 -78 0.190678
4 40.007496300 -105.268237700 1665.270 -70 -0.349839
4 40.007221400 -105.269520900 1674.530 -84 -0.302583
4 40.006092900 -105.264960100 1654.620 -86 -0.481237
7 40.008286400 -105.266853000 1656.390 -77 0.202348
2 40.006323500 -105.262575300 1650.930 -83 -0.373093
4 40.007919000 -105.270936500 1676.580 -85 0.267109
4 40.007848100 -105.266751000 1655.820 -62 0.262527
7 40.005534800 -105.268119000 1657.330 -74 -0.060648
4 40.003326300 -105.263812500 1650.210 -82 0.016488
4 40.006111000 -105.261422600 1644.050 -82 -0.023022
4 40.008161900 -105.264299100 1645.910 -64 -0.479437
4 40.006235500 -105.272498100 1662.840 -86 0.326499
4 40.007516000 -105.268264900 1664.490 -75 0.137062
4 40.007247900 -105.269516200 1674.600 -81 -0.019335
4 40.007320600 -105.264935000 1655.700 -81 0.24997
6 40.005980100 -105.265131700 1656.510 -78 0.181828
6 40.004720500 -105.261399100 1648.870 -87 0.084674
6 40.007966600 -105.261406400 1638.300 -88 -0.152472
4 40.008290200 -105.266744900 1656.920 -77 -0.476885
2 40.006323600 -105.262601200 1650.950 -81 0.00662100000000005
4 40.007827500 -105.266758400 1656.130 -63 0.347315
7 40.005536300 -105.268084800 1657.030 -73 -0.008294
4 40.003328500 -105.263854700 1650.440 -84 0.402221
4 40.006084600 -105.261425600 1644.360 -75 0.187155
4 40.008161000 -105.264298800 1645.670 -62 -0.475708
4 40.007529900 -105.268296700 1663.590 -73 0.305205
4 40.007271700 -105.269505100 1675.170 -82 0.161606
4 40.007323300 -105.264961700 1656.330 -76 0.418557
4 40.006138500 -105.264958400 1654.270 -86 -0.123082
4 40.003956500 -105.266721400 1661.440 -88 0.251897
4 40.004538100 -105.261280200 1649.610 -81 0.068634
6 40.007940800 -105.261408400 1638.190 -91 -0.075081
7 40.008289200 -105.266818600 1656.500 -76 -0.157084
4 40.006319100 -105.262680300 1651.030 -88 0.266812
4 40.007919300 -105.270965400 1676.590 -88 -0.381641
4 40.007827500 -105.266758400 1656.130 -66 -0.16761
7 40.005538200 -105.268049700 1657.050 -77 0.128597
4 40.003328500 -105.263854700 1650.440 -82 -0.313722
4 40.006058900 -105.261426900 1644.540 -79 0.2497
4 40.008160300 -105.264299000 1645.420 -61 -0.294932
4 40.006217800 -105.272466300 1662.700 -78 -0.209626
4 40.007539200 -105.268325100 1662.780 -71 0.297232
4 40.007271700 -105.269505100 1675.170 -86 -0.368662
7 40.007313800 -105.264909300 1655.200 -83 -0.471776
7 40.006069300 -105.264961900 1654.830 -87 0.234794
6 40.004674800 -105.261374800 1648.840 -87 0.446173
6 40.007915800 -105.261405400 1638.170 -85 0.311615
4 40.008291700 -105.266669900 1657.640 -83 -0.012827
4 40.007921000 -105.270990200 1677.150 -88 -0.088452
4 40.007808000 -105.266769100 1656.340 -64 0.016236
7 40.005537600 -105.268015600 1656.540 -73 0.141701
4 40.003331100 -105.263898100 1650.220 -83 -0.236066
4 40.006058900 -105.261426900 1644.540 -75 -0.483365
4 40.008159400 -105.264299600 1645.030 -60 0.090666
4 40.007539200 -105.268325100 1662.780 -68 -0.224645
4 40.007294200 -105.269501200 1676.010 -85 0.035525
4 40.007323900 -105.264991300 1657.000 -76 -0.014015
4 40.004489000 -105.261256700 1649.680 -80 0.207186
4 40.008292100 -105.266634000 1657.500 -79 0.445253
2 40.006319100 -105.262680300 1651.030 -83 0.105317
4 40.007923800 -105.271011900 1677.640 -77 0.186493
4 40.007788400 -105.266782200 1656.460 -60 0.290089
7 40.005537600 -105.268015600 1656.540 -77 -0.423201
4 40.003332300 -105.263944900 1650.240 -84 0.046497
4 40.006033800 -105.261429100 1644.520 -76 -0.373809
4 40.008158100 -105.264301200 1644.550 -60 0.476248
4 40.007551300 -105.268351000 1662.220 -74 -0.036846
7 40.007247900 -105.269516200 1674.600 -91 0.100462
4 40.007324200 -105.265019900 1657.260 -74 -0.006153
4 40.006187800 -105.264962800 1653.470 -90 -0.491826
4 40.004463800 -105.261244400 1649.740 -83 0.40617
6 40.007890500 -105.261401600 1637.820 -85 -0.1225
4 40.008292100 -105.266634000 1657.500 -81 -0.354087
2 40.006318600 -105.262707900 1651.020 -82 0.318771
4 40.007933800 -105.271030000 1678.400 -76 0.273178
4 40.007770200 -105.266796800 1656.730 -61 0.351757
7 40.005538700 -105.267979300 1656.390 -77 -0.089686
4 40.006007500 -105.261432900 1644.570 -74 -0.29377
4 40.008158100 -105.264301200 1644.550 -61 -0.241883
4 40.007567700 -105.268374500 1661.260 -74 0.143934
4 40.007341500 -105.269499400 1677.500 -91 0.397655
4 40.007327400 -105.265047000 1657.440 -69 0.071172
4 40.006179500 -105.272404000 1662.470 -87 -0.46196
7 40.006116000 -105.264958800 1654.490 -90 -0.179583
4 40.003991800 -105.266802000 1660.540 -86 -0.019625
4 40.004463800 -105.261244400 1649.740 -81 -0.41318
6 40.007865700 -105.261399200 1637.520 -88 0.151552
7 40.008289300 -105.266707200 1657.080 -79 -0.376194
2 40.006318600 -105.262707900 1651.020 -81 -0.303229
4 40.007933800 -105.271030000 1678.400 -74 -0.467019
4 40.007770200 -105.266796800 1656.730 -67 -0.468241
4 40.006181700 -105.269800900 1658.220 -88 0.395443
7 40.005542300 -105.267942000 1655.890 -82 0.148196
4 40.003329800 -105.264037100 1650.760 -78 0.307117
4 40.005981200 -105.261435300 1644.650 -76 -0.011776
4 40.008157400 -105.264302700 1644.300 -60 -0.160745
4 40.007567700 -105.268374500 1661.260 -71 -0.494466
4 40.007331700 -105.265073400 1657.030 -70 0.251537
4 40.006158000 -105.272374200 1662.330 -88 0.017696
6 40.005997400 -105.264991400 1655.140 -85 0.063974
4 40.004439200 -105.261232700 1649.870 -84 -0.436869
6 40.007865700 -105.261399200 1637.520 -87 -0.453181
4 40.008289100 -105.266561600 1656.530 -75 -0.187566
2 40.006318800 -105.262736900 1651.040 -81 -0.1434
4 40.007946100 -105.271047900 1679.530 -75 -0.365386
4 40.007756200 -105.266810800 1657.240 -66 -0.258439
7 40.005542300 -105.267942000 1655.890 -83 -0.46083
4 40.003330600 -105.264081300 1650.960 -82 0.282104
4 40.005954700 -105.261438000 1644.830 -76 0.272683
4 40.008157000 -105.264302800 1644.310 -59 -0.009091
4 40.007584400 -105.268397500 1660.420 -73 -0.083372
4 40.007336000 -105.265103500 1656.490 -71 0.228564
4 40.006135800 -105.272349400 1662.380 -86 0.412366
7 40.006162100 -105.264959900 1653.930 -84 0.446744
4 40.004415500 -105.261221900 1650.050 -77 -0.255404
6 40.007840300 -105.261398700 1637.170 -83 -0.17298
4 40.008286900 -105.266526600 1655.860 -79 0.293967
4 40.006321500 -105.262819600 1651.690 -86 0.237211
4 40.007958900 -105.271066000 1680.000 -82 0.016786
4 40.007744500 -105.266826500 1658.160 -67 0.222948
7 40.005544600 -105.267904400 1655.490 -80 -0.438527
4 40.003330200 -105.264124900 1651.260 -77 0.438786
4 40.005929100 -105.261437800 1644.760 -75 0.453472
4 40.008156400 -105.264302100 1644.300 -59 0.082658
4 40.007601200 -105.268419000 1659.940 -70 0.297336
4 40.007388200 -105.269525100 1676.880 -90 -0.086187
4 40.007338500 -105.265133600 1656.360 -68 0.408047
7 40.006162100 -105.264959900 1653.930 -87 -0.153285
4 40.004391400 -105.261215300 1650.380 -81 0.226998
6 40.007812700 -105.261402700 1637.130 -82 0.011253
4 40.008286900 -105.266526600 1655.860 -77 -0.321343
2 40.006320500 -105.262793700 1651.150 -79 0.215476
4 40.007971300 -105.271079600 1681.130 -84 0.065401
4 40.007736300 -105.266845500 1658.470 -69 0.307746
7 40.005545200 -105.267867600 1655.180 -87 -0.009598
4 40.003330200 -105.264124900 1651.260 -78 -0.3556
4 40.008154900 -105.264302800 1644.000 -59 0.352394
4 40.007601200 -105.268419000 1659.940 -71 -0.340293
4 40.007338500 -105.265133600 1656.360 -72 -0.40959
7 40.006187800 -105.264962800 1653.470 -79 -0.153448
4 40.004368800 -105.261212700 1650.470 -84 0.208801
6 40.007784400 -105.261407000 1637.080 -89 0.376895
4 40.008287400 -105.266492600 1655.480 -75 -0.236665
2 40.006321500 -105.262819600 1651.690 -76 0.333245
4 40.007736300 -105.266845500 1658.470 -71 -0.308474
7 40.005546500 -105.267831900 1654.910 -78 0.389996
4 40.003329800 -105.264167600 1651.650 -79 0.119482
4 40.005902900 -105.261434300 1644.820 -79 -0.492232
4 40.008154700 -105.264301800 1644.310 -59 0.255731
4 40.007622200 -105.268435100 1659.520 -69 -0.34405
4 40.007339500 -105.265163800 1656.160 -71 -0.260229
7 40.006214200 -105.264965100 1653.310 -80 0.027252
4 40.004368800 -105.261212700 1650.470 -81 -0.326455
6 40.008287400 -105.266492600 1655.480 -85 -0.203753
4 40.007983800 -105.271096100 1682.470 -80 -0.437957
4 40.007733000 -105.266868600 1658.930 -72 -0.126344
2 40.006321500 -105.262819600 1651.690 -79 -0.213265
7 40.005546500 -105.267831900 1654.910 -75 -0.479218
4 40.005878100 -105.261432000 1644.740 -84 -0.137068
4 40.008154700 -105.264301800 1644.310 -59 -0.359607
4 40.007645600 -105.268445500 1659.420 -72 -0.358881
4 40.007340900 -105.265193100 1655.960 -70 0.127521
7 40.006240600 -105.264968000 1653.450 -86 0.028401
4 40.004346800 -105.261213400 1650.720 -84 -0.328955
4 40.008278500 -105.266423000 1653.840 -75 0.334516
4 40.007732000 -105.266891400 1659.010 -69 0.251096
2 40.006323600 -105.262845700 1652.230 -83 0.00485600000000005
7 40.005546300 -105.267796500 1654.840 -77 -0.189535
4 40.005852400 -105.261433600 1644.840 -85 -0.147634
4 40.008154300 -105.264301100 1644.460 -58 0.127478
4 40.007667300 -105.268450200 1659.310 -71 -0.178751
7 40.007388200 -105.269525100 1676.880 -89 0.045862
4 40.007340900 -105.265193100 1655.960 -73 -0.456966
7 40.006265600 -105.264970200 1653.200 -86 0.405829
4 40.008272400 -105.266388100 1653.100 -70 0.407263
4 40.008012600 -105.271121400 1685.560 -86 -0.292873
4 40.007730500 -105.266914700 1659.040 -70 0.440703
8 40.006181700 -105.269800900 1658.220 -90 0.022313
2 40.006325900 -105.262873800 1652.590 -83 0.226784
7 40.005545300 -105.267761300 1654.690 -77 -0.00197
4 40.003333300 -105.264249400 1652.210 -87 -0.121517
4 40.005826200 -105.261435600 1644.900 -81 0.048946
4 40.008154300 -105.264301100 1644.460 -59 -0.484859
4 40.007688800 -105.268452600 1658.860 -72 0.00284800000000004
4 40.007502600 -105.269519700 1672.470 -89 0.357252
4 40.007340800 -105.265222800 1655.800 -72 -0.393436
4 40.008272400 -105.266388100 1653.100 -74 -0.40566
4 40.007730500 -105.266914700 1659.040 -71 -0.182844
2 40.006327400 -105.262901400 1653.310 -84 0.467212
4 40.005556800 -105.267597500 1653.470 -87 0.07425
4 40.003335600 -105.264286900 1652.500 -89 -0.155658
4 40.005798700 -105.261438800 1644.990 -76 0.436239
4 40.008155100 -105.264299600 1644.800 -60 -0.098469
4 40.007708700 -105.268457500 1658.900 -69 0.286064
4 40.007339300 -105.265252500 1655.710 -76 -0.402476
4 40.006060100 -105.272247600 1662.870 -90 -0.218035
4 40.008268300 -105.266353600 1652.870 -69 -0.224896
4 40.007726500 -105.266937200 1658.810 -64 0.00499000000000004
2 40.006327400 -105.262901400 1653.310 -79 -0.481319
7 40.005549000 -105.267695400 1654.120 -77 0.240947
4 40.005798700 -105.261438800 1644.990 -78 -0.384597
4 40.008154400 -105.264300300 1644.680 -59 0.265187
4 40.007727400 -105.268464500 1659.370 -69 0.466914
4 40.007530200 -105.269519800 1671.050 -88 -0.178677
4 40.007337700 -105.265281400 1655.630 -73 -0.019092
4 40.008264700 -105.266318700 1652.630 -82 0.047519
4 40.007719300 -105.266957300 1658.700 -67 0.085935
4 40.006135600 -105.270009300 1657.950 -90 -0.103845
4 40.006330800 -105.262977800 1655.160 -83 0.18151
7 40.005551300 -105.267664500 1653.750 -82 0.377198
4 40.003340500 -105.264354700 1652.660 -80 0.31898
4 40.008154400 -105.264300300 1644.680 -59 -0.430405
4 40.007727400 -105.268464500 1659.370 -72 -0.250767
4 40.007336700 -105.265310100 1655.460 -73 0.266463
6 40.006162100 -105.264959900 1653.930 -87 -0.135014
4 40.008262600 -105.266284400 1652.480 -74 0.326828
4 40.007709400 -105.266976900 1658.500 -66 0.46847
4 40.006135000 -105.270040900 1657.830 -87 0.103083
4 40.006331500 -105.263005500 1656.150 -88 0.184073
7 40.005551300 -105.267664500 1653.750 -89 -0.320777
4 40.003340500 -105.264354700 1652.660 -81 -0.295912
4 40.005743700 -105.261442900 1645.340 -79 0.081098
4 40.008154800 -105.264298700 1645.170 -58 -0.354125
4 40.007748300 -105.268467200 1659.870 -69 -0.171578
4 40.007336900 -105.265338800 1655.210 -72 0.343731
6 40.006187800 -105.264962800 1653.470 -87 -0.13787
4 40.003987900 -105.267127900 1660.520 -86 -0.046663
4 40.004226100 -105.261213800 1650.750 -84 -0.035382
4 40.007386500 -105.261397300 1646.520 -88 -0.170967
4 40.008261100 -105.266250200 1652.510 -79 0.317785
4 40.007696200 -105.266992800 1658.610 -59 0.447694
7 40.006138700 -105.269977100 1657.940 -89 -0.090271
2 40.006330800 -105.262977800 1655.160 -81 0.188385
7 40.005555200 -105.267631500 1653.780 -86 -0.199236
4 40.003341800 -105.264386900 1652.560 -81 -0.242368
4 40.005715100 -105.261447500 1645.890 -79 0.466539
4 40.008154600 -105.264298200 1645.220 -57 -0.272733
4 40.007767600 -105.268464700 1660.820 -70 0.110499
4 40.007611700 -105.269514800 1669.410 -83 0.160574
4 40.007336900 -105.265338800 1655.210 -74 -0.269596
4 40.006461200 -105.264984700 1654.000 -88 -0.019054
4 40.004200000 -105.261215700 1650.940 -85 0.449146
4 40.008261100 -105.266250200 1652.510 -73 -0.319891
4 40.007696200 -105.266992800 1658.610 -59 -0.29798
2 40.006331500 -105.263005500 1656.150 -83 0.188633
7 40.005556800 -105.267597500 1653.470 -79 -0.003185
4 40.003340100 -105.264419200 1652.630 -80 -0.136164
4 40.005715100 -105.261447500 1645.890 -80 -0.14821
4 40.008154600 -105.264296100 1645.510 -67 -0.297812
4 40.007784500 -105.268463800 1662.130 -78 0.394949
4 40.007637400 -105.269510300 1669.400 -84 0.44393
4 40.007338200 -105.265367700 1655.110 -73 0.202855
4 40.006485100 -105.264985500 1654.210 -86 0.038581
4 40.004200000 -105.261215700 1650.940 -86 -0.161815
4 40.008256700 -105.266215200 1652.080 -70 -0.115702
4 40.007680000 -105.267005800 1658.460 -64 -0.293071
2 40.006329900 -105.263035600 1656.670 -85 0.283436
7 40.005555000 -105.267563900 1653.190 -77 0.144113
4 40.003337900 -105.264450400 1652.650 -79 -0.160149
4 40.005688500 -105.261451600 1645.930 -74 -0.17168
4 40.008154500 -105.264286300 1645.680 -65 -0.120696
4 40.007800600 -105.268467800 1663.960 -70 0.370637
4 40.007637400 -105.269510300 1669.400 -83 -0.095703
4 40.007340400 -105.265396200 1654.960 -75 0.469122
6 40.006265600 -105.264970200 1653.200 -85 0.403401
4 40.004175200 -105.261220500 1650.910 -84 0.104162
4 40.008253200 -105.266179000 1651.730 -75 -0.037298
4 40.007660300 -105.267014000 1658.410 -70 -0.016307
7 40.005551500 -105.267530600 1652.880 -82 0.159113
4 40.003337900 -105.264482900 1653.300 -77 -0.083001
4 40.005665000 -105.261455100 1645.760 -76 -0.097008
4 40.008151900 -105.264266900 1645.780 -70 0.24973
4 40.007800600 -105.268467800 1663.960 -72 -0.24816
4 40.007662500 -105.269504600 1669.440 -85 0.317671
4 40.007340400 -105.265396200 1654.960 -72 -0.317626
4 40.004151500 -105.261227600 1650.930 -80 0.176029
4 40.008250800 -105.266142200 1651.520 -77 0.247673
4 40.007637900 -105.267016800 1658.430 -70 0.170984
4 40.006324900 -105.263119000 1658.960 -84 -0.321018
7 40.005549800 -105.267497400 1652.850 -78 0.135445
4 40.003338300 -105.264515100 1653.410 -77 0.303902
4 40.005641800 -105.261460700 1645.520 -77 0.189338
4 40.008149700 -105.264240300 1645.970 -66 0.230109
4 40.007816200 -105.268476000 1665.510 -66 0.214635
4 40.007686700 -105.269502900 1669.100 -79 0.293708
4 40.007343000 -105.265424200 1654.700 -72 -0.239149
4 40.004128000 -105.261237400 1650.880 -84 0.475852
4 40.008248300 -105.266105800 1651.220 -78 0.428788
4 40.007637900 -105.267016800 1658.430 -64 -0.443838
4 40.006323400 -105.263144900 1659.980 -81 -0.24255
7 40.005549100 -105.267464000 1652.950 -77 0.104069
4 40.003336000 -105.264547600 1653.850 -75 0.463257
4 40.005641800 -105.261460700 1645.520 -78 -0.424521
4 40.008150200 -105.264210400 1645.990 -61 0.222974
4 40.007816200 -105.268476000 1665.510 -70 -0.370154
4 40.007686700 -105.269502900 1669.100 -86 -0.343593
4 40.007344700 -105.265451300 1654.580 -72 -0.058475
8 40.006052800 -105.272125100 1663.650 -90 0.423159
4 40.004128000 -105.261237400 1650.880 -82 -0.232324
4 40.008248300 -105.266105800 1651.220 -77 -0.18542
4 40.007614600 -105.267020600 1658.510 -64 -0.189151
7 40.006138800 -105.270142200 1658.250 -90 0.492886
4 40.006320900 -105.263171200 1660.360 -81 0.142969
7 40.005547400 -105.267430200 1652.700 -77 0.362516
4 40.003336000 -105.264547600 1653.850 -79 -0.437529
4 40.005617400 -105.261466500 1645.590 -77 -0.040078
4 40.008150200 -105.264210400 1645.990 -64 -0.395744
4 40.007831500 -105.268486200 1667.240 -75 -0.086543
4 40.007346000 -105.265478900 1654.560 -76 0.420517
4 40.006581800 -105.264993200 1654.920 -87 0.373164
4 40.004104600 -105.261247300 1650.720 -86 -0.156416
4 40.008245500 -105.266068700 1651.060 -78 -0.139165
4 40.007591400 -105.267025200 1658.580 -59 -0.184056
8 40.006135000 -105.270040900 1657.830 -87 -0.17709
4 40.006313400 -105.263205100 1661.110 -75 0.425086
7 40.005546500 -105.267396900 1652.500 -78 0.414327
4 40.003333600 -105.264578000 1653.800 -86 -0.255875
4 40.005591100 -105.261474100 1645.800 -82 -0.064299
4 40.008150400 -105.264180200 1645.930 -68 -0.10815
4 40.007844900 -105.268499200 1668.430 -81 0.093688
4 40.007346000 -105.265478900 1654.560 -77 -0.389597
4 40.006581800 -105.264993200 1654.920 -87 -0.452049
4 40.004079600 -105.261256600 1650.840 -86 0.026618
4 40.008243200 -105.266030600 1650.920 -67 -0.130456
4 40.007568700 -105.267028700 1658.810 -59 0.200745
4 40.006313400 -105.263205100 1661.110 -76 -0.290037
7 40.005546500 -105.267396900 1652.500 -80 -0.464269
4 40.003332000 -105.264608900 1653.920 -88 0.202256
4 40.005564700 -105.261480900 1646.180 -79 0.116633
4 40.008149100 -105.264148000 1645.960 -64 -0.134594
4 40.007855100 -105.268512600 1670.020 -77 0.346548
4 40.007346200 -105.265507000 1654.580 -75 -0.311828
2 40.004128000 -105.261237400 1650.880 -86 0.02717
4 40.008242400 -105.265993800 1650.640 -69 -0.051984
4 40.007568700 -105.267028700 1658.810 -64 -0.310369
4 40.006309300 -105.263238500 1661.320 -75 0.1853
7 40.005547000 -105.267364200 1652.320 -80 -0.146426
4 40.003330500 -105.264640500 1654.010 -83 0.414313
4 40.005537400 -105.261486600 1646.960 -83 0.279478
4 40.008147000 -105.264113900 1646.060 -70 0.250824
4 40.007855100 -105.268512600 1670.020 -79 -0.365994
4 40.007780200 -105.269522100 1667.080 -84 0.497035
4 40.007345800 -105.265534400 1654.470 -76 -0.039342
8 40.006067700 -105.272023600 1662.790 -79 0.179574
4 40.006627700 -105.265027500 1655.640 -83 -0.084697
4 40.004028500 -105.261264200 1650.800 -86 0.184102
4 40.008238800 -105.265958000 1650.160 -72 0.100951
4 40.007546800 -105.267029400 1658.730 -68 -0.2325
4 40.006310500 -105.263267900 1661.890 -71 0.379654
7 40.005549200 -105.267331100 1652.230 -85 -0.039252
4 40.003330500 -105.264640500 1654.010 -83 -0.40394
4 40.005512100 -105.261493600 1647.790 -84 0.273204
4 40.008147000 -105.264113900 1646.060 -65 -0.361259
4 40.007860000 -105.268529700 1671.030 -81 -0.364182
4 40.007780200 -105.269522100 1667.080 -83 -0.213502
4 40.007345800 -105.265561200 1654.450 -71 0.152393
4 40.006076500 -105.271911500 1662.780 -86 -0.061753
4 40.004028500 -105.261264200 1650.800 -81 -0.431066
4 40.008237500 -105.265920000 1649.940 -70 0.105186
4 40.007525600 -105.267028500 1658.820 -67 -0.051141
4 40.006310500 -105.263267900 1661.890 -73 -0.441772
7 40.005551800 -105.267297600 1652.270 -81 0.00250200000000004
4 40.003329500 -105.264673600 1653.830 -84 -0.427623
4 40.005487800 -105.261504000 1648.160 -84 0.327891
4 40.008145800 -105.264080700 1646.220 -66 0.11093
4 40.007859000 -105.268552400 1671.030 -85 0.022423
4 40.007347600 -105.265589000 1654.460 -72 0.230126
4 40.006077400 -105.271872600 1662.840 -86 -0.090938
4 40.006645300 -105.265082700 1655.150 -85 0.174851
4 40.004004400 -105.261264100 1650.500 -78 -0.352128
7 40.008242400 -105.265993800 1650.640 -77 0.251467
4 40.007504700 -105.267028200 1658.790 -65 0.129515
7 40.006121200 -105.270270900 1658.570 -85 0.271014
4 40.006311300 -105.263295300 1662.800 -75 -0.053862
7 40.005555300 -105.267264300 1652.540 -83 0.043651
4 40.005487800 -105.261504000 1648.160 -78 -0.467643
4 40.008145100 -105.264048600 1646.520 -66 0.305265
4 40.007858900 -105.268581600 1671.090 -81 0.305431
7 40.007758000 -105.269515500 1667.690 -84 0.108269
4 40.007351000 -105.265618000 1654.600 -73 0.309741
8 40.006075000 -105.271948600 1662.670 -75 0.235891
4 40.003980600 -105.261265400 1650.350 -80 0.03497
4 40.008237700 -105.265881900 1649.770 -70 -0.327993
4 40.007504700 -105.267028200 1658.790 -69 -0.389107
8 40.006134500 -105.270209700 1658.400 -90 0.037031
4 40.006314200 -105.263324700 1662.960 -72 0.022311
6 40.005549100 -105.267464000 1652.950 -82 -0.092292
4 40.003334500 -105.264738600 1653.550 -86 0.03679
4 40.005465500 -105.261518000 1648.290 -84 -0.400576
4 40.008143200 -105.264017900 1646.550 -69 0.357023
4 40.007860500 -105.268607700 1670.520 -82 0.486543
4 40.007844300 -105.269513600 1666.820 -85 0.330907
4 40.007353600 -105.265645900 1654.700 -70 0.38831
8 40.006075000 -105.271948600 1662.670 -72 -0.284735
4 40.003957600 -105.261271700 1650.160 -81 0.011166
4 40.008237900 -105.265845000 1649.550 -72 0.130454
4 40.007485200 -105.267029200 1658.750 -67 -0.202302
8 40.006128700 -105.270241600 1658.480 -92 0.49699
4 40.006314500 -105.263353800 1663.240 -71 0.097903
7 40.005556900 -105.267231800 1652.610 -85 -0.439094
4 40.005443400 -105.261534100 1648.340 -88 -0.206985
4 40.008143200 -105.264017900 1646.550 -71 -0.465166
4 40.007860500 -105.268607700 1670.520 -83 -0.332636
4 40.007844300 -105.269513600 1666.820 -86 -0.293936
4 40.007355800 -105.265674000 1654.910 -72 0.36434
8 40.006076500 -105.271911500 1662.780 -76 -0.299376
4 40.006660000 -105.265142100 1654.670 -89 0.410029
4 40.003936700 -105.261281800 1650.070 -80 0.090182
