NodeName,Lat,Long,Bin,Radio_CQI_Distribution,Number_of_Users
1040,134.089576,-84.346026,15,139226.7225,602.7342682
1041,133.983473,-84.429924,0,1510.50001,458.4412117
1042,133.983473,-84.429924,1,524.5000102,458.4412117
1043,133.983473,-84.429924,2,3617.722173,458.4412117
1044,133.983473,-84.429924,3,12173.05534,458.4412117
1045,133.983473,-84.429924,4,32719.99976,458.4412117
1046,133.983473,-84.429924,5,77204.61117,458.4412117
1047,133.983473,-84.429924,6,134727.502,458.4412117
1048,133.983473,-84.429924,7,170654.3887,458.4412117
1049,133.983473,-84.429924,8,198272.668,458.4412117
1050,133.983473,-84.429924,9,208931.1641,458.4412117
1051,133.983473,-84.429924,10,165267.3861,458.4412117
1052,133.983473,-84.429924,11,167889.0573,458.4412117
1053,133.983473,-84.429924,12,148912.2214,458.4412117
1054,133.983473,-84.429924,13,115976.39,458.4412117
1055,133.983473,-84.429924,14,84371.72201,458.4412117
1056,133.983473,-84.429924,15,175259.0589,458.4412117
1057,133.928497,-84.335441,0,2573.111135,358.3981476
1058,133.928497,-84.335441,1,1056.333349,358.3981476
1059,133.928497,-84.335441,2,8024.444295,358.3981476
1060,133.928497,-84.335441,3,26693.83341,358.3981476
1061,133.928497,-84.335441,4,70420.44401,358.3981476
1062,133.928497,-84.335441,5,110742.8356,358.3981476
1063,133.928497,-84.335441,6,148113.0586,358.3981476
1064,133.928497,-84.335441,7,150221.6667,358.3981476
1065,133.928497,-84.335441,8,166412.0579,358.3981476
1066,133.928497,-84.335441,9,167463.668,358.3981476
1067,133.928497,-84.335441,10,131180.3327,358.3981476
1068,133.928497,-84.335441,11,132289.7217,358.3981476
1069,133.928497,-84.335441,12,110796.332,358.3981476
1070,133.928497,-84.335441,13,77247.66748,358.3981476
1071,133.928497,-84.335441,14,49849.83309,358.3981476
1072,133.928497,-84.335441,15,68220.55501,358.3981476
1073,133.925,-84.34333,0,7937.277771,475.1888924
1074,133.925,-84.34333,1,4956.444458,475.1888924
1075,133.925,-84.34333,2,31544.83366,475.1888924
1076,133.925,-84.34333,3,90317.27734,475.1888924
1077,133.925,-84.34333,4,201865.3288,475.1888924
1078,133.925,-84.34333,5,267916.8932,475.1888924
1079,133.925,-84.34333,6,263867.2161,475.1888924
1080,133.925,-84.34333,7,242617.2214,475.1888924
1081,133.925,-84.34333,8,229062.5573,475.1888924
1082,133.925,-84.34333,9,193808.7188,475.1888924
1083,133.925,-84.34333,10,143756.7786,475.1888924
1084,133.925,-84.34333,11,136146.278,475.1888924
1085,133.925,-84.34333,12,99530.83171,475.1888924
1086,133.925,-84.34333,13,66096.22119,475.1888924
1087,133.925,-84.34333,14,44376.11108,475.1888924
1088,133.925,-84.34333,15,63760.77783,475.1888924
1089,134.105667,-84.24494,0,6026.333354,441.9398079
1090,134.105667,-84.24494,1,2172.388885,441.9398079
1091,134.105667,-84.24494,2,13702.27743,441.9398079
1092,134.105667,-84.24494,3,35464.27824,441.9398079
1093,134.105667,-84.24494,4,96456.44287,441.9398079
1094,134.105667,-84.24494,5,173773.1654,441.9398079
1095,134.105667,-84.24494,6,207395.3861,441.9398079
1096,134.105667,-84.24494,7,201361.8867,441.9398079
1097,134.105667,-84.24494,8,210479.5547,441.9398079
1098,134.105667,-84.24494,9,190634.1139,441.9398079
1099,134.105667,-84.24494,10,138544.555,441.9398079
1100,134.105667,-84.24494,11,135569.0563,441.9398079
1101,134.105667,-84.24494,12,109366.9992,441.9398079
1102,134.105667,-84.24494,13,88830.1097,441.9398079
1103,134.105667,-84.24494,14,59734.33276,441.9398079
1104,134.105667,-84.24494,15,37482.99992,441.9398079
1105,133.90697,-84.353985,0,4137.000041,699.370369
1106,133.90697,-84.353985,1,2964.611104,699.370369
1107,133.90697,-84.353985,2,15735.99988,699.370369
1108,133.90697,-84.353985,3,52033.00049,699.370369
1109,133.90697,-84.353985,4,133204.056,699.370369
1110,133.90697,-84.353985,5,236821.0026,699.370369
1111,133.90697,-84.353985,6,313250.2214,699.370369
1112,133.90697,-84.353985,7,346532.776,699.370369
1113,133.90697,-84.353985,8,400799.5625,699.370369
1114,133.90697,-84.353985,9,386754.0052,699.370369
1115,133.90697,-84.353985,10,290591.9948,699.370369
1116,133.90697,-84.353985,11,266797.8307,699.370369
1117,133.90697,-84.353985,12,180544.3333,699.370369
1118,133.90697,-84.353985,13,99752.94401,699.370369
1119,133.90697,-84.353985,14,58129.50033,699.370369
1120,133.90697,-84.353985,15,53016.72168,699.370369
1121,133.935134,-84.156299,0,1399.611079,281.154623
1122,133.935134,-84.156299,1,712.9444529,281.154623
1123,133.935134,-84.156299,2,4929.722188,281.154623
1124,133.935134,-84.156299,3,15215.33325,281.154623
1125,133.935134,-84.156299,4,42797.27881,281.154623
1126,133.935134,-84.156299,5,89055.22087,281.154623
1127,133.935134,-84.156299,6,122227.391,281.154623
1128,133.935134,-84.156299,7,132167.5023,281.154623
1129,133.935134,-84.156299,8,158076.2773,281.154623
1130,133.935134,-84.156299,9,143649.5026,281.154623
1131,133.935134,-84.156299,10,97794,281.154623
1132,133.935134,-84.156299,11,92566.05632,281.154623
1133,133.935134,-84.156299,12,74069.55485,281.154623
1134,133.935134,-84.156299,13,50692.66667,281.154623
1135,133.935134,-84.156299,14,33031.4445,281.154623
1136,133.935134,-84.156299,15,47061.33276,281.154623
1137,133.928192,-84.180182,0,1056.666677,326.4546738
1138,133.928192,-84.180182,1,268.7222239,326.4546738
1139,133.928192,-84.180182,2,1410.555583,326.4546738
1140,133.928192,-84.180182,3,4898.611125,326.4546738
1141,133.928192,-84.180182,4,17705.72241,326.4546738
1142,133.928192,-84.180182,5,44806.55534,326.4546738
1143,133.928192,-84.180182,6,81378.39063,326.4546738
1144,133.928192,-84.180182,7,105783.5,326.4546738
1145,133.928192,-84.180182,8,140310.4466,326.4546738
1146,133.928192,-84.180182,9,164015.8346,326.4546738
1147,133.928192,-84.180182,10,133589.7773,326.4546738
1148,133.928192,-84.180182,11,136053.5033,326.4546738
1149,133.928192,-84.180182,12,115646.8343,326.4546738
1150,133.928192,-84.180182,13,85048.27637,326.4546738
1151,133.928192,-84.180182,14,57620.66585,326.4546738
1152,133.928192,-84.180182,15,90205.83382,326.4546738
1153,134.063465,-84.215187,0,2288.499939,343.7486076
1154,134.063465,-84.215187,1,1940.333364,343.7486076
1155,134.063465,-84.215187,2,10688.1664,343.7486076
1156,134.063465,-84.215187,3,33056.16715,343.7486076
1157,134.063465,-84.215187,4,74221.4432,343.7486076
1158,134.063465,-84.215187,5,136978.0557,343.7486076
1159,134.063465,-84.215187,6,171902.2786,343.7486076
1160,134.063465,-84.215187,7,179267.5534,343.7486076
1161,134.063465,-84.215187,8,185900.668,343.7486076
1162,134.063465,-84.215187,9,161484.1146,343.7486076
1163,134.063465,-84.215187,10,118991.8314,343.7486076
1164,134.063465,-84.215187,11,112483.7803,343.7486076
1165,134.063465,-84.215187,12,81373.50228,343.7486076
1166,134.063465,-84.215187,13,49191.55566,343.7486076
1167,134.063465,-84.215187,14,29574.77865,343.7486076
1168,134.063465,-84.215187,15,33378.83392,343.7486076
1169,134.065137,-84.37881,0,861.3888957,407.4286976
1170,134.065137,-84.37881,1,678.4444434,407.4286976
1171,134.065137,-84.37881,2,3141.611074,407.4286976
1172,134.065137,-84.37881,3,11868.94446,407.4286976
1173,134.065137,-84.37881,4,36555.00098,407.4286976
1174,134.065137,-84.37881,5,93464.44385,407.4286976
1175,134.065137,-84.37881,6,168245.0527,407.4286976
1176,134.065137,-84.37881,7,220063.9447,407.4286976
1177,134.065137,-84.37881,8,274217.2214,407.4286976
1178,134.065137,-84.37881,9,267021.668,407.4286976
1179,134.065137,-84.37881,10,197386.1676,407.4286976
1180,134.065137,-84.37881,11,160304.2223,407.4286976
1181,134.065137,-84.37881,12,104799.1662,407.4286976
1182,134.065137,-84.37881,13,58381.77751,407.4286976
1183,134.065137,-84.37881,14,30769.27808,407.4286976
1184,134.065137,-84.37881,15,24229.72201,407.4286976
1185,134.03069,-84.3583,0,1722.50001,338.0342598
1186,134.03069,-84.3583,1,1103.055578,338.0342598
1187,134.03069,-84.3583,2,5247.777822,338.0342598
1188,134.03069,-84.3583,3,16266.11088,338.0342598
1189,134.03069,-84.3583,4,41979.77848,338.0342598
1190,134.03069,-84.3583,5,82104.66602,338.0342598
1191,134.03069,-84.3583,6,119345.6654,338.0342598
1192,134.03069,-84.3583,7,141438.944,338.0342598
1193,134.03069,-84.3583,8,161328.832,338.0342598
1194,134.03069,-84.3583,9,160208.4987,338.0342598
1195,134.03069,-84.3583,10,132742.222,338.0342598
1196,134.03069,-84.3583,11,125479.8346,338.0342598
1197,134.03069,-84.3583,12,92766.83366,338.0342598
1198,134.03069,-84.3583,13,60582.77686,338.0342598
1199,134.03069,-84.3583,14,36276.27779,338.0342598
1200,134.03069,-84.3583,15,41067.94478,338.0342598
1201,134.064639,-84.272917,0,2835.500041,676.8564835
1202,134.064639,-84.272917,1,2483.500031,676.8564835
1203,134.064639,-84.272917,2,13194.16667,676.8564835
1204,134.064639,-84.272917,3,41974.05518,676.8564835
1205,134.064639,-84.272917,4,114840.1667,676.8564835
1206,134.064639,-84.272917,5,217782.944,676.8564835
1207,134.064639,-84.272917,6,299983.9453,676.8564835
1208,134.064639,-84.272917,7,322340.6094,676.8564835
1209,134.064639,-84.272917,8,395351.9948,676.8564835
1210,134.064639,-84.272917,9,356354.8828,676.8564835
1211,134.064639,-84.272917,10,254670.1107,676.8564835
1212,134.064639,-84.272917,11,220693.5547,676.8564835
1213,134.064639,-84.272917,12,154705.2217,676.8564835
1214,134.064639,-84.272917,13,92786.10986,676.8564835
1215,134.064639,-84.272917,14,51733.5013,676.8564835
1216,134.064639,-84.272917,15,51720.44377,676.8564835
1217,133.902393,-84.246754,0,958.7777843,232.2907403
1218,133.902393,-84.246754,1,538.222229,232.2907403
1219,133.902393,-84.246754,2,2124.444458,232.2907403
1220,133.902393,-84.246754,3,7173.833471,232.2907403
1221,133.902393,-84.246754,4,21915.27837,232.2907403
1222,133.902393,-84.246754,5,53328.66558,232.2907403
1223,133.902393,-84.246754,6,90379.05599,232.2907403
1224,133.902393,-84.246754,7,112082.8329,232.2907403
1225,133.902393,-84.246754,8,138459.8889,232.2907403
1226,133.902393,-84.246754,9,147795.2743,232.2907403
1227,133.902393,-84.246754,10,121240.4987,232.2907403
1228,133.902393,-84.246754,11,125191.1636,232.2907403
1229,133.902393,-84.246754,12,85550.61176,232.2907403
1230,133.902393,-84.246754,13,60949.889,232.2907403
1231,133.902393,-84.246754,14,39658.77732,232.2907403
1232,133.902393,-84.246754,15,56621.50026,232.2907403
1233,134.020971,-84.192694,0,2636.222198,427.3481407
1234,134.020971,-84.192694,1,919.6111094,427.3481407
1235,134.020971,-84.192694,2,5464.166697,427.3481407
1236,134.020971,-84.192694,3,16273.05587,427.3481407
1237,134.020971,-84.192694,4,47928.72168,427.3481407
1238,134.020971,-84.192694,5,98371.05534,427.3481407
1239,134.020971,-84.192694,6,134230.6107,427.3481407
1240,134.020971,-84.192694,7,150571.3346,427.3481407
1241,134.020971,-84.192694,8,187444.3333,427.3481407
1242,134.020971,-84.192694,9,222141.11,427.3481407
1243,134.020971,-84.192694,10,187911.8366,427.3481407
1244,134.020971,-84.192694,11,197191.1146,427.3481407
1245,134.020971,-84.192694,12,170981.224,427.3481407
1246,134.020971,-84.192694,13,114532.9987,427.3481407
1247,134.020971,-84.192694,14,66488.05656,427.3481407
1248,134.020971,-84.192694,15,84823.49951,427.3481407
1249,133.883893,-84.286111,0,1233.888875,328.6435237
1250,133.883893,-84.286111,1,845.1666616,328.6435237
1251,133.883893,-84.286111,2,3064.00001,328.6435237
1252,133.883893,-84.286111,3,7238.555583,328.6435237
1253,133.883893,-84.286111,4,19347.7222,328.6435237
1254,133.883893,-84.286111,5,39836.33382,328.6435237
1255,133.883893,-84.286111,6,66853.22095,328.6435237
1256,133.883893,-84.286111,7,91394.16536,328.6435237
1257,133.883893,-84.286111,8,146798.3372,328.6435237
1258,133.883893,-84.286111,9,205630.4964,328.6435237
1259,133.883893,-84.286111,10,177384.7787,328.6435237
1260,133.883893,-84.286111,11,189329.7206,328.6435237
1261,133.883893,-84.286111,12,156425.1701,328.6435237
1262,133.883893,-84.286111,13,103821.6649,328.6435237
1263,133.883893,-84.286111,14,55892.61045,328.6435237
1264,133.883893,-84.286111,15,60388.22156,328.6435237
1265,134.098308,-84.007631,0,1645.333293,315.1106529
1266,134.098308,-84.007631,1,520.8333384,315.1106529
1267,134.098308,-84.007631,2,3102.666626,315.1106529
1268,134.098308,-84.007631,3,10132.33329,315.1106529
1269,134.098308,-84.007631,4,29747.22266,315.1106529
1270,134.098308,-84.007631,5,69326.8877,315.1106529
1271,134.098308,-84.007631,6,106945.8346,315.1106529
1272,134.098308,-84.007631,7,125997.8867,315.1106529
1273,134.098308,-84.007631,8,152293.0534,315.1106529
1274,134.098308,-84.007631,9,157972.5,315.1106529
1275,134.098308,-84.007631,10,129301.556,315.1106529
1276,134.098308,-84.007631,11,125404.9434,315.1106529
1277,134.098308,-84.007631,12,98588.22266,315.1106529
1278,134.098308,-84.007631,13,65517.05583,315.1106529
1279,134.098308,-84.007631,14,39411.11117,315.1106529
1280,134.098308,-84.007631,15,52572.44535,315.1106529
1281,134.080611,-83.985278,0,1706.666667,350.993515
1282,134.080611,-83.985278,1,1390.555562,350.993515
1283,134.080611,-83.985278,2,6458.555562,350.993515
1284,134.080611,-83.985278,3,19356.05526,350.993515
1285,134.080611,-83.985278,4,55078.27702,350.993515
1286,134.080611,-83.985278,5,110679.3874,350.993515
1287,134.080611,-83.985278,6,160837.6133,350.993515
1288,134.080611,-83.985278,7,178265.9453,350.993515
1289,134.080611,-83.985278,8,195779.0026,350.993515
1290,134.080611,-83.985278,9,177282.7773,350.993515
1291,134.080611,-83.985278,10,129790.3887,350.993515
1292,134.080611,-83.985278,11,118600.9453,350.993515
1293,134.080611,-83.985278,12,82769.44271,350.993515
1294,134.080611,-83.985278,13,48995.94434,350.993515
1295,134.080611,-83.985278,14,29064.55534,350.993515
1296,134.080611,-83.985278,15,32745.94409,350.993515
1297,133.911802,-84.382143,0,3191.277751,432.6717567
1298,133.911802,-84.382143,1,1022.888891,432.6717567
1299,133.911802,-84.382143,2,4312.000061,432.6717567
1300,133.911802,-84.382143,3,11741.33341,432.6717567
1301,133.911802,-84.382143,4,33104.27767,432.6717567
1302,133.911802,-84.382143,5,73273.33301,432.6717567
1303,133.911802,-84.382143,6,127887,432.6717567
1304,133.911802,-84.382143,7,166681.1081,432.6717567
1305,133.911802,-84.382143,8,220938.6654,432.6717567
1306,133.911802,-84.382143,9,261885.8268,432.6717567
1307,133.911802,-84.382143,10,202563.3372,432.6717567
1308,133.911802,-84.382143,11,199047.112,432.6717567
1309,133.911802,-84.382143,12,149549.1126,432.6717567
1310,133.911802,-84.382143,13,93073.83301,432.6717567
1311,133.911802,-84.382143,14,53784.0555,432.6717567
1312,133.911802,-84.382143,15,60530.88965,432.6717567
1313,133.999685,-84.348835,0,1172.5,313.0949135
1314,133.999685,-84.348835,1,794.3333435,313.0949135
1315,133.999685,-84.348835,2,3663.222209,313.0949135
1316,133.999685,-84.348835,3,13134.88906,313.0949135
1317,133.999685,-84.348835,4,39987.99919,313.0949135
1318,133.999685,-84.348835,5,76755.66471,313.0949135
1319,133.999685,-84.348835,6,106372.2227,313.0949135
1320,133.999685,-84.348835,7,115673.946,313.0949135
1321,133.999685,-84.348835,8,139280.5,313.0949135
1322,133.999685,-84.348835,9,149304.888,313.0949135
1323,133.999685,-84.348835,10,112404.166,313.0949135
1324,133.999685,-84.348835,11,112829.002,313.0949135
1325,133.999685,-84.348835,12,93428.05534,313.0949135
1326,133.999685,-84.348835,13,70860.05632,313.0949135
1327,133.999685,-84.348835,14,47511.50049,313.0949135
1328,133.999685,-84.348835,15,61840.27653,313.0949135
1329,133.98861,-84.08028,0,1983.999959,353.7657394
1330,133.98861,-84.08028,1,1807.888855,353.7657394
1331,133.98861,-84.08028,2,11993.22217,353.7657394
1332,133.98861,-84.08028,3,43829.00065,353.7657394
1333,133.98861,-84.08028,4,126445.5573,353.7657394
1334,133.98861,-84.08028,5,243877.224,353.7657394
1335,133.98861,-84.08028,6,343159.3281,353.7657394
1336,133.98861,-84.08028,7,365043.1094,353.7657394
1337,133.98861,-84.08028,8,422007.1198,353.7657394
1338,133.98861,-84.08028,9,399206.3281,353.7657394
1339,133.98861,-84.08028,10,303138.2318,353.7657394
1340,133.98861,-84.08028,11,273506.5495,353.7657394
1341,133.98861,-84.08028,12,191539.5534,353.7657394
1342,133.98861,-84.08028,13,100806.5553,353.7657394
1343,133.98861,-84.08028,14,55214.00033,353.7657394
1344,133.98861,-84.08028,15,51825.33333,353.7657394
1345,133.970692,-84.217969,0,4053.22228,694.2435226
1346,133.970692,-84.217969,1,663.1111056,694.2435226
1347,133.970692,-84.217969,2,2559.444478,694.2435226
1348,133.970692,-84.217969,3,9616.055766,694.2435226
1349,133.970692,-84.217969,4,34770.9445,694.2435226
1350,133.970692,-84.217969,5,98270.83333,694.2435226
1351,133.970692,-84.217969,6,188229.6706,694.2435226
1352,133.970692,-84.217969,7,244262.5052,694.2435226
1353,133.970692,-84.217969,8,322351.3867,694.2435226
1354,133.970692,-84.217969,9,370637.3867,694.2435226
1355,133.970692,-84.217969,10,314757.5534,694.2435226
1356,133.970692,-84.217969,11,292122.7253,694.2435226
1357,133.970692,-84.217969,12,225453.6113,694.2435226
1358,133.970692,-84.217969,13,154252.4971,694.2435226
1359,133.970692,-84.217969,14,94263.83333,694.2435226
1360,133.970692,-84.217969,15,110202.0586,694.2435226
1361,133.9538,-84.0528,0,1188.555562,290.7749977
1362,133.9538,-84.0528,1,490,290.7749977
1363,133.9538,-84.0528,2,3272.277822,290.7749977
1364,133.9538,-84.0528,3,9127.833313,290.7749977
1365,133.9538,-84.0528,4,28634.88932,290.7749977
1366,133.9538,-84.0528,5,73507.33236,290.7749977
1367,133.9538,-84.0528,6,120364.8353,290.7749977
1368,133.9538,-84.0528,7,141584.7786,290.7749977
1369,133.9538,-84.0528,8,168137.056,290.7749977
1370,133.9538,-84.0528,9,157772.1667,290.7749977
1371,133.9538,-84.0528,10,117080.612,290.7749977
1372,133.9538,-84.0528,11,109367.5553,290.7749977
1373,133.9538,-84.0528,12,76203.389,290.7749977
1374,133.9538,-84.0528,13,47996.16683,290.7749977
1375,133.9538,-84.0528,14,25784.66626,290.7749977
1376,133.9538,-84.0528,15,27863.55526,290.7749977
1377,134.0317,-83.9053,0,1310.333333,282.0481434
1378,134.0317,-83.9053,1,778.9444453,282.0481434
1379,134.0317,-83.9053,2,3129.611186,282.0481434
1380,134.0317,-83.9053,3,9104.666809,282.0481434
1381,134.0317,-83.9053,4,26073.11157,282.0481434
1382,134.0317,-83.9053,5,57751.05534,282.0481434
1383,134.0317,-83.9053,6,93992.27995,282.0481434
1384,134.0317,-83.9053,7,117798.1667,282.0481434
1385,134.0317,-83.9053,8,152395.3893,282.0481434
1386,134.0317,-83.9053,9,154575.112,282.0481434
1387,134.0317,-83.9053,10,119670.7767,282.0481434
1388,134.0317,-83.9053,11,109364.7233,282.0481434
1389,134.0317,-83.9053,12,79450.72298,282.0481434
1390,134.0317,-83.9053,13,46528.16781,282.0481434
1391,134.0317,-83.9053,14,26377.05526,282.0481434
1392,134.0317,-83.9053,15,24977.33358,282.0481434
1393,133.961256,-84.112392,0,2764.666677,290.18009
1394,133.961256,-84.112392,1,1067.222204,290.18009
1395,133.961256,-84.112392,2,5799.722249,290.18009
1396,133.961256,-84.112392,3,14996.111,290.18009
1397,133.961256,-84.112392,4,42777.22331,290.18009
1398,133.961256,-84.112392,5,87619.83398,290.18009
1399,133.961256,-84.112392,6,123130.054,290.18009
1400,133.961256,-84.112392,7,127107.278,290.18009
1401,133.961256,-84.112392,8,147376.6107,290.18009
1402,133.961256,-84.112392,9,139621.8353,290.18009
1403,133.961256,-84.112392,10,108773.8887,290.18009
1404,133.961256,-84.112392,11,106167.832,290.18009
1405,133.961256,-84.112392,12,76438.16569,290.18009
1406,133.961256,-84.112392,13,49714.61117,290.18009
1407,133.961256,-84.112392,14,27646.77816,290.18009
1408,133.961256,-84.112392,15,27987.33374,290.18009
1409,133.885753,-84.474869,0,1711.999995,424.9060135
1410,133.885753,-84.474869,1,1082.499997,424.9060135
1411,133.885753,-84.474869,2,6527.055542,424.9060135
1412,133.885753,-84.474869,3,21651.94486,424.9060135
1413,133.885753,-84.474869,4,57811.55615,424.9060135
1414,133.885753,-84.474869,5,111367.998,424.9060135
1415,133.885753,-84.474869,6,150656.6107,424.9060135
1416,133.885753,-84.474869,7,168658.224,424.9060135
1417,133.885753,-84.474869,8,209982.0508,424.9060135
1418,133.885753,-84.474869,9,221332.1146,424.9060135
1419,133.885753,-84.474869,10,167961.6074,424.9060135
1420,133.885753,-84.474869,11,157645.2233,424.9060135
1421,133.885753,-84.474869,12,115262.6126,424.9060135
1422,133.885753,-84.474869,13,70426.16634,424.9060135
1423,133.885753,-84.474869,14,40861.11178,424.9060135
1424,133.885753,-84.474869,15,46151.11135,424.9060135
1425,133.920833,-84.501517,0,1513.666646,293.3999958
1426,133.920833,-84.501517,1,1210.166672,293.3999958
1427,133.920833,-84.501517,2,6590.333313,293.3999958
1428,133.920833,-84.501517,3,20759.27747,293.3999958
1429,133.920833,-84.501517,4,52277.38835,293.3999958
1430,133.920833,-84.501517,5,94691.38802,293.3999958
1431,133.920833,-84.501517,6,130927.168,293.3999958
1432,133.920833,-84.501517,7,148525.888,293.3999958
1433,133.920833,-84.501517,8,156105.8307,293.3999958
1434,133.920833,-84.501517,9,142320,293.3999958
1435,133.920833,-84.501517,10,103272.0007,293.3999958
1436,133.920833,-84.501517,11,96274.9987,293.3999958
1437,133.920833,-84.501517,12,70600.6123,293.3999958
1438,133.920833,-84.501517,13,44804.99967,293.3999958
1439,133.920833,-84.501517,14,26764.611,293.3999958
1440,133.920833,-84.501517,15,24871.55542,293.3999958
1441,133.860419,-84.481861,0,1951.055522,314.2370358
1442,133.860419,-84.481861,1,1399.555562,314.2370358
1443,133.860419,-84.481861,2,7973.777751,314.2370358
1444,133.860419,-84.481861,3,26167.88835,314.2370358
1445,133.860419,-84.481861,4,70025.94548,314.2370358
1446,133.860419,-84.481861,5,124244.7747,314.2370358
1447,133.860419,-84.481861,6,152206.7253,314.2370358
1448,133.860419,-84.481861,7,159375.1706,314.2370358
1449,133.860419,-84.481861,8,174555.8333,314.2370358
1450,133.860419,-84.481861,9,160892.1107,314.2370358
1451,133.860419,-84.481861,10,122582.6104,314.2370358
1452,133.860419,-84.481861,11,119233.2786,314.2370358
1453,133.860419,-84.481861,12,87184.16642,314.2370358
1454,133.860419,-84.481861,13,53911.38847,314.2370358
1455,133.860419,-84.481861,14,32973.49896,314.2370358
1456,133.860419,-84.481861,15,41796.94391,314.2370358
1457,133.898753,-84.466863,0,2644.666718,404.4888897
1458,133.898753,-84.466863,1,1133.499997,404.4888897
1459,133.898753,-84.466863,2,6966.444641,404.4888897
1460,133.898753,-84.466863,3,21774.77799,404.4888897
1461,133.898753,-84.466863,4,70488.66683,404.4888897
1462,133.898753,-84.466863,5,144493.222,404.4888897
1463,133.898753,-84.466863,6,192259.3333,404.4888897
1464,133.898753,-84.466863,7,193499.4492,404.4888897
1465,133.898753,-84.466863,8,199634.2201,404.4888897
1466,133.898753,-84.466863,9,184433.6654,404.4888897
1467,133.898753,-84.466863,10,139405.054,404.4888897
1468,133.898753,-84.466863,11,133060.1094,404.4888897
1469,133.898753,-84.466863,12,104726.2227,404.4888897
1470,133.898753,-84.466863,13,73157.61198,404.4888897
1471,133.898753,-84.466863,14,50386.83301,404.4888897
1472,133.898753,-84.466863,15,81331.33398,404.4888897
1473,133.880416,-84.456866,0,3862.333374,496.7768517
1474,133.880416,-84.456866,1,2655.499969,496.7768517
1475,133.880416,-84.456866,2,14544.27779,496.7768517
1476,133.880416,-84.456866,3,63386.72168,496.7768517
1477,133.880416,-84.456866,4,108564.2796,496.7768517
1478,133.880416,-84.456866,5,189260.4993,496.7768517
1479,133.880416,-84.456866,6,234016.3906,496.7768517
1480,133.880416,-84.456866,7,236711.5573,496.7768517
1481,133.880416,-84.456866,8,250848.8906,496.7768517
1482,133.880416,-84.456866,9,233530.8333,496.7768517
1483,133.880416,-84.456866,10,173633.776,496.7768517
1484,133.880416,-84.456866,11,157729.89,496.7768517
1485,133.880416,-84.456866,12,111412.1133,496.7768517
1486,133.880416,-84.456866,13,62136.94401,496.7768517
1487,133.880416,-84.456866,14,33834.8335,496.7768517
1488,133.880416,-84.456866,15,38280.611,496.7768517
1489,134.041407,-84.226803,0,917.3888677,277.020834
1490,134.041407,-84.226803,1,339.7222265,277.020834
1491,134.041407,-84.226803,2,1333.499964,277.020834
1492,134.041407,-84.226803,3,4576.666667,277.020834
1493,134.041407,-84.226803,4,15674.44417,277.020834
1494,134.041407,-84.226803,5,37996.66707,277.020834
1495,134.041407,-84.226803,6,65348.16683,277.020834
1496,134.041407,-84.226803,7,80648.77637,277.020834
1497,134.041407,-84.226803,8,101372.834,277.020834
1498,134.041407,-84.226803,9,119624.1113,277.020834
1499,134.041407,-84.226803,10,105899.0544,277.020834
1500,134.041407,-84.226803,11,116312.5537,277.020834
1501,134.041407,-84.226803,12,106902.8875,277.020834
1502,134.041407,-84.226803,13,89939.5577,277.020834
1503,134.041407,-84.226803,14,67907.16614,277.020834
1504,134.041407,-84.226803,15,98779.33484,277.020834
1505,134.05833,-84.1299,0,1646.222239,275.6217613
1506,134.05833,-84.1299,1,1355.388885,275.6217613
1507,134.05833,-84.1299,2,8181.222168,275.6217613
1508,134.05833,-84.1299,3,24340.72233,275.6217613
1509,134.05833,-84.1299,4,58182.72249,275.6217613
1510,134.05833,-84.1299,5,104885.7767,275.6217613
1511,134.05833,-84.1299,6,131075.9414,275.6217613
1512,134.05833,-84.1299,7,130043.444,275.6217613
1513,134.05833,-84.1299,8,131707.8906,275.6217613
1514,134.05833,-84.1299,9,119500.7214,275.6217613
1515,134.05833,-84.1299,10,89410.38802,275.6217613
1516,134.05833,-84.1299,11,86019.72135,275.6217613
1517,134.05833,-84.1299,12,65447.27734,275.6217613
1518,134.05833,-84.1299,13,41860.9445,275.6217613
1519,134.05833,-84.1299,14,25998.55566,275.6217613
1520,134.05833,-84.1299,15,35986.22225,275.6217613
1521,133.797003,-84.309905,0,2952.277842,410.9018478
1522,133.797003,-84.309905,1,3678.611053,410.9018478
1523,133.797003,-84.309905,2,13073.05536,410.9018478
1524,133.797003,-84.309905,3,17913.83313,410.9018478
1525,133.797003,-84.309905,4,31479.55538,410.9018478
1526,133.797003,-84.309905,5,60950.55583,410.9018478
1527,133.797003,-84.309905,6,92262.16667,410.9018478
1528,133.797003,-84.309905,7,114181.4993,410.9018478
1529,133.797003,-84.309905,8,149699.4453,410.9018478
1530,133.797003,-84.309905,9,186778.0547,410.9018478
1531,133.797003,-84.309905,10,175970.6094,410.9018478
1532,133.797003,-84.309905,11,182289.5052,410.9018478
1533,133.797003,-84.309905,12,154485.5007,410.9018478
1534,133.797003,-84.309905,13,107270.6104,410.9018478
1535,133.797003,-84.309905,14,62005.27686,410.9018478
1536,133.797003,-84.309905,15,77088.66854,410.9018478
1537,133.80528,-83.72222,0,1006.944438,333.8194427
1538,133.80528,-83.72222,1,554.2222163,333.8194427
1539,133.80528,-83.72222,2,2497.722193,333.8194427
1540,133.80528,-83.72222,3,9522.721954,333.8194427
1541,133.80528,-83.72222,4,29133.16667,333.8194427
1542,133.80528,-83.72222,5,65270.33335,333.8194427
1543,133.80528,-83.72222,6,100684.3876,333.8194427
